series_type,series_id,forecast_timestamp,forecast_revenue,feature,feature_value,shap_value,direction,base_value
category,"Office, Business & Services",2018-09-23,10001.994140625,days_to_month_end,7.0,-173.5908966064453,down,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,month_sin,-1.0,-106.79154205322266,down,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,month_cos,-1.8369701987210297e-16,59.63136672973633,up,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,week_sin,-0.992708874098054,-1128.3228759765625,down,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,week_cos,-0.12053668025532357,-26.750112533569336,down,9239.1494140625
category,Pet Supplies,2018-09-02,6458.49951171875,lag_1,4145.92,168.82550048828125,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,lag_4,9217.49,-55.7783203125,down,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,lag_52,4718.4800000000005,1351.379638671875,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,rolling_mean_4,7773.955,41.91874313354492,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,rolling_std_4,2432.7244455342657,672.6315307617188,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,year,2018.0,142.57174682617188,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,month,9.0,170.07745361328125,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,quarter,3.0,-0.0629037618637085,down,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,week_of_year,35.0,245.9412841796875,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,day_of_week,6.0,0.0,neutral,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,is_weekend,1.0,0.0,neutral,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,days_to_month_end,28.0,226.68133544921875,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,month_sin,-1.0,163.41102600097656,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,month_cos,-1.8369701987210297e-16,13.767040252685547,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,week_sin,-0.8854560256532096,354.0885925292969,up,2904.0263671875
category,Pet Supplies,2018-09-02,6458.49951171875,week_cos,-0.4647231720437691,59.021888732910156,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,lag_1,6458.49951171875,1208.4532470703125,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,lag_4,9113.18,-209.18618774414062,down,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,lag_52,1959.38,1399.7410888671875,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,rolling_mean_4,7084.207377929688,75.12821197509766,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,rolling_std_4,2272.888573344329,778.5875854492188,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,year,2018.0,132.0536346435547,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,month,9.0,125.76980590820312,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,quarter,3.0,2.251152992248535,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,week_of_year,36.0,313.17083740234375,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,day_of_week,6.0,0.0,neutral,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,is_weekend,1.0,0.0,neutral,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,days_to_month_end,21.0,-67.30709075927734,down,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,month_sin,-1.0,147.45286560058594,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,month_cos,-1.8369701987210297e-16,16.21796989440918,up,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,week_sin,-0.9350162426854147,-59.75224304199219,down,2904.0263671875
category,Pet Supplies,2018-09-09,6621.53369140625,week_cos,-0.3546048870425359,-145.0683135986328,down,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,lag_1,6621.53369140625,1231.1572265625,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,lag_4,8619.23,-217.66091918945312,down,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,lag_52,2185.38,1307.1490478515625,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,rolling_mean_4,6461.29580078125,76.24748229980469,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,rolling_std_4,1829.692971313835,677.1777954101562,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,year,2018.0,132.0536346435547,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,month,9.0,116.66041564941406,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,quarter,3.0,2.251152992248535,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,week_of_year,37.0,298.4926452636719,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,day_of_week,6.0,0.0,neutral,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,is_weekend,1.0,0.0,neutral,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,days_to_month_end,14.0,17.0638427734375,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,month_sin,-1.0,152.60325622558594,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,month_cos,-1.8369701987210297e-16,16.277982711791992,up,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,week_sin,-0.970941817426052,-67.18086242675781,down,2904.0263671875
category,Pet Supplies,2018-09-16,6533.271484375,week_cos,-0.23931566428755774,-113.0448226928711,down,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,lag_1,6533.271484375,1245.1224365234375,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,lag_4,4145.92,270.5209655761719,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,lag_52,2349.57,1365.314208984375,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,rolling_mean_4,5939.806171875,71.3143310546875,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,rolling_std_4,1197.7790372838053,159.14781188964844,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,year,2018.0,181.0626983642578,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,month,9.0,122.3282241821289,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,quarter,3.0,2.251152992248535,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,week_of_year,38.0,435.2943420410156,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,day_of_week,6.0,0.0,neutral,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,is_weekend,1.0,0.0,neutral,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,days_to_month_end,7.0,1.1592024564743042,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,month_sin,-1.0,148.20875549316406,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,month_cos,-1.8369701987210297e-16,14.586061477661133,up,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,week_sin,-0.992708874098054,-145.78004455566406,down,2904.0263671875
category,Pet Supplies,2018-09-23,6663.970703125,week_cos,-0.12053668025532357,-110.58366394042969,down,2904.0263671875
category,Phones & Telecom,2018-09-02,12184.984375,lag_1,3821.67,-26.644290924072266,down,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,lag_4,18152.38,245.2959747314453,up,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,lag_52,4160.31,3952.936767578125,up,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,rolling_mean_4,12814.492499999998,1305.0225830078125,up,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,rolling_std_4,7212.135094479651,-4.807265281677246,down,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,year,2018.0,98.3194351196289,up,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,month,9.0,136.00523376464844,up,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,quarter,3.0,-2.4810025691986084,down,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,week_of_year,35.0,-128.2853240966797,down,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,day_of_week,6.0,0.0,neutral,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,is_weekend,1.0,0.0,neutral,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,days_to_month_end,28.0,-157.2344970703125,down,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,month_sin,-1.0,2.58217453956604,up,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,month_cos,-1.8369701987210297e-16,3.3629393577575684,up,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,week_sin,-0.8854560256532096,1539.04443359375,up,5233.02587890625
category,Phones & Telecom,2018-09-02,12184.984375,week_cos,-0.4647231720437691,-11.164518356323242,down,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,lag_1,12184.984375,630.83935546875,up,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,lag_4,19114.18,296.42413330078125,up,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,lag_52,7575.47,3797.90673828125,up,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,rolling_mean_4,11322.64359375,1090.751220703125,up,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,rolling_std_4,6299.350832785404,-4.135695934295654,down,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,year,2018.0,64.3424301147461,up,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,month,9.0,196.99569702148438,up,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,quarter,3.0,-2.4810025691986084,down,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,week_of_year,36.0,-75.93790435791016,down,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,day_of_week,6.0,0.0,neutral,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,is_weekend,1.0,0.0,neutral,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,days_to_month_end,21.0,888.97021484375,up,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,month_sin,-1.0,-5.620092868804932,down,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,month_cos,-1.8369701987210297e-16,11.324851989746094,up,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,week_sin,-0.9350162426854147,1774.993408203125,up,5233.02587890625
category,Phones & Telecom,2018-09-09,13879.763671875,week_cos,-0.3546048870425359,-17.642297744750977,down,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,lag_1,13879.763671875,612.4443969726562,up,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,lag_4,10169.74,54.185001373291016,up,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,lag_52,6328.29,3914.75341796875,up,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,rolling_mean_4,10014.03951171875,1033.2509765625,up,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,rolling_std_4,4397.973309511929,-12.664701461791992,down,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,year,2018.0,47.19193649291992,up,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,month,9.0,195.65504455566406,up,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,quarter,3.0,-2.4810025691986084,down,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,week_of_year,37.0,-81.43391418457031,down,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,day_of_week,6.0,0.0,neutral,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,is_weekend,1.0,0.0,neutral,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,days_to_month_end,14.0,-158.06591796875,down,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,month_sin,-1.0,-56.15463638305664,down,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,month_cos,-1.8369701987210297e-16,3.339053153991699,up,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,week_sin,-0.970941817426052,1544.9246826171875,up,5233.02587890625
category,Phones & Telecom,2018-09-16,12289.5810546875,week_cos,-0.23931566428755774,-38.39390563964844,down,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,lag_1,12289.5810546875,182.1521759033203,up,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,lag_4,3821.67,-72.58912658691406,down,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,lag_52,2935.67,-747.692626953125,down,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,rolling_mean_4,10543.999775390625,557.0926513671875,up,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,rolling_std_4,4548.146979484387,-123.04440307617188,down,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,year,2018.0,47.19193649291992,up,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,month,9.0,-19.149883270263672,down,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,quarter,3.0,-1.845092535018921,down,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,week_of_year,38.0,-109.66761016845703,down,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,day_of_week,6.0,0.0,neutral,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,is_weekend,1.0,0.0,neutral,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,days_to_month_end,7.0,-457.7776184082031,down,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,month_sin,-1.0,128.39190673828125,up,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,month_cos,-1.8369701987210297e-16,2.8227977752685547,up,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,week_sin,-0.992708874098054,176.63638305664062,up,5233.02587890625
category,Phones & Telecom,2018-09-23,4803.73876953125,week_cos,-0.12053668025532357,8.190852165222168,up,5233.02587890625
category,Sports & Leisure,2018-09-02,12046.37890625,lag_1,8337.1,-1325.5933837890625,down,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,lag_4,17101.62,332.7830505371094,up,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,lag_52,10159.64,-378.0348815917969,down,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,rolling_mean_4,15980.5025,1250.7138671875,up,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,rolling_std_4,5808.400237233283,92.20710754394531,up,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,year,2018.0,5.589714050292969,up,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,month,9.0,158.1510772705078,up,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,quarter,3.0,54.63032531738281,up,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,week_of_year,35.0,-1007.85546875,down,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,day_of_week,6.0,0.0,neutral,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,is_weekend,1.0,0.0,neutral,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,days_to_month_end,28.0,-279.428466796875,down,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,month_sin,-1.0,-47.739776611328125,down,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,month_cos,-1.8369701987210297e-16,17.23871421813965,up,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,week_sin,-0.8854560256532096,-63.892757415771484,down,13121.7021484375
category,Sports & Leisure,2018-09-02,12046.37890625,week_cos,-0.4647231720437691,115.90665435791016,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,lag_1,12046.37890625,-1847.4288330078125,down,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,lag_4,16058.57,366.1233215332031,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,lag_52,12176.27,903.4243774414062,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,rolling_mean_4,14716.6922265625,1361.71533203125,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,rolling_std_4,6028.932971396749,118.38402557373047,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,year,2018.0,5.589714050292969,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,month,9.0,162.89572143554688,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,quarter,3.0,19.14396095275879,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,week_of_year,36.0,-905.8671875,down,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,day_of_week,6.0,0.0,neutral,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,is_weekend,1.0,0.0,neutral,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,days_to_month_end,21.0,132.9252166748047,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,month_sin,-1.0,118.49916076660156,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,month_cos,-1.8369701987210297e-16,75.85362243652344,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,week_sin,-0.9350162426854147,284.1507873535156,up,13121.7021484375
category,Sports & Leisure,2018-09-09,13986.0341796875,week_cos,-0.3546048870425359,68.91536712646484,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,lag_1,13986.0341796875,695.887939453125,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,lag_4,22424.72,-640.1541137695312,down,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,lag_52,13640.34,941.249755859375,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,rolling_mean_4,14198.558271484375,899.5097045898438,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,rolling_std_4,5963.876601724265,148.6313018798828,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,year,2018.0,5.589714050292969,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,month,9.0,145.8046112060547,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,quarter,3.0,19.14396095275879,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,week_of_year,37.0,-1819.3758544921875,down,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,day_of_week,6.0,0.0,neutral,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,is_weekend,1.0,0.0,neutral,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,days_to_month_end,14.0,157.9268035888672,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,month_sin,-1.0,148.72738647460938,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,month_cos,-1.8369701987210297e-16,77.9835433959961,up,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,week_sin,-0.970941817426052,-447.8211669921875,down,13121.7021484375
category,Sports & Leisure,2018-09-16,13474.3369140625,week_cos,-0.23931566428755774,19.525392532348633,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,lag_1,13474.3369140625,1082.313720703125,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,lag_4,8337.1,110.85780334472656,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,lag_52,18378.34,1142.299072265625,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,rolling_mean_4,11960.9625,1329.1954345703125,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,rolling_std_4,2551.5284835025377,201.18017578125,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,year,2018.0,5.589714050292969,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,month,9.0,238.12564086914062,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,quarter,3.0,19.14396095275879,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,week_of_year,38.0,-1437.10009765625,down,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,day_of_week,6.0,0.0,neutral,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,is_weekend,1.0,0.0,neutral,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,days_to_month_end,7.0,-20.91672706604004,down,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,month_sin,-1.0,168.48797607421875,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,month_cos,-1.8369701987210297e-16,93.42150115966797,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,week_sin,-0.992708874098054,721.422607421875,up,13121.7021484375
category,Sports & Leisure,2018-09-23,16787.875,week_cos,-0.12053668025532357,12.142353057861328,up,13121.7021484375
region,Central-West,2018-09-02,14907.9638671875,lag_1,5607.29,-707.8795166015625,down,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,lag_4,21365.66,45.33486557006836,up,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,lag_52,12741.33,2167.822509765625,up,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,rolling_mean_4,16173.9825,1402.2147216796875,up,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,rolling_std_4,8609.527880413943,-370.7096862792969,down,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,year,2018.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,month,9.0,233.51666259765625,up,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,quarter,3.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,week_of_year,35.0,-112.52964782714844,down,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,day_of_week,6.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,is_weekend,1.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,days_to_month_end,28.0,686.837158203125,up,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,month_sin,-1.0,332.1285400390625,up,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,month_cos,-1.8369701987210297e-16,-44.43705749511719,down,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,week_sin,-0.8854560256532096,-389.11102294921875,down,11566.7783203125
region,Central-West,2018-09-02,14907.9638671875,week_cos,-0.4647231720437691,98.00144958496094,up,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,lag_1,14907.9638671875,1246.91650390625,up,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,lag_4,24748.68,-81.76586151123047,down,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,lag_52,9979.45,683.6611328125,up,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,rolling_mean_4,14559.558466796874,1463.8623046875,up,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,rolling_std_4,7886.607615647382,-648.8424682617188,down,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,year,2018.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,month,9.0,318.15740966796875,up,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,quarter,3.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,week_of_year,36.0,-117.31401824951172,down,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,day_of_week,6.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,is_weekend,1.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,days_to_month_end,21.0,32.43048095703125,up,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,month_sin,-1.0,278.10748291015625,up,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,month_cos,-1.8369701987210297e-16,-41.65633773803711,down,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,week_sin,-0.9350162426854147,-543.6567993164062,down,11566.7783203125
region,Central-West,2018-09-09,14280.173828125,week_cos,-0.3546048870425359,123.50228118896484,up,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,lag_1,14280.173828125,1071.3304443359375,up,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,lag_4,12974.3,1050.3223876953125,up,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,lag_52,10289.630000000001,1796.176025390625,up,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,rolling_mean_4,11942.431923828124,940.9796142578125,up,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,rolling_std_4,4299.542295014582,676.7428588867188,up,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,year,2018.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,month,9.0,319.65478515625,up,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,quarter,3.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,week_of_year,37.0,-132.344970703125,down,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,day_of_week,6.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,is_weekend,1.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,days_to_month_end,14.0,-148.22268676757812,down,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,month_sin,-1.0,270.679443359375,up,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,month_cos,-1.8369701987210297e-16,-33.8314323425293,down,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,week_sin,-0.970941817426052,-751.2125244140625,down,11566.7783203125
region,Central-West,2018-09-16,16676.52734375,week_cos,-0.23931566428755774,49.476383209228516,up,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,lag_1,16676.52734375,738.1903076171875,up,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,lag_4,5607.29,421.07745361328125,up,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,lag_52,9579.08,329.8727722167969,up,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,rolling_mean_4,12867.988759765625,691.4676513671875,up,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,rolling_std_4,4945.653907959925,-747.8812255859375,down,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,year,2018.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,month,9.0,295.2882385253906,up,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,quarter,3.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,week_of_year,38.0,-123.30292510986328,down,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,day_of_week,6.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,is_weekend,1.0,0.0,neutral,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,days_to_month_end,7.0,-469.7377014160156,down,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,month_sin,-1.0,276.036376953125,up,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,month_cos,-1.8369701987210297e-16,-35.6519660949707,down,11566.7783203125
region,Central-West,2018-09-23,12310.73828125,week_sin,-0.992708874098054,-659.7800903320312,down,11566.7783203125
